"Start Time","Duration","Run ID","Name","Source Type","Source Name","User","Status","C","budget","class_balance","criterion","dataset","feature_correlation_mean","feature_kurtosis","feature_skew_mean","feature_skewness","feature_std_mean","kernel","max_depth","method","n_estimators","n_features","n_rounds","n_samples","noise_indicator","run_id","seed","best_score","best_so_far","round_time","score","used_hb","used_optuna","used_random","used_sh"
"2025-12-13 03:55:00","6.0s","4c2caaf8da2742af9488f0bc3b84ba4f","optuna_baseline","LOCAL","src/main.py","francoramirez","FINISHED","","20","","entropy","","","","","","","","13","optuna_only","113","","","","","","2","0.9596424433073025","","","","","","",""
"2025-12-13 03:53:48","1.2min","3de08c1a74b046f6bb51322b2f83fbbe","bald-calf-86","LOCAL","src/main.py","francoramirez","FINISHED","1","","0.6285714285714286","","breast_cancer","0.4105670163435935","8.002314651923099","1.7874191668790844","1.7874191668790844","1.0080464981038788","rbf","","","","30","20","455","1.0245074903900662","25a7210f","2","0.971211841672762","0.971211841672762","0.20106816291809082","0.971211841672762","1","1","1","1"
"2025-12-13 03:53:41","6.7s","243a4d3e5c494ccab86e9faf6e192854","optuna_baseline","LOCAL","src/main.py","francoramirez","FINISHED","","20","","entropy","","","","","","","","30","optuna_only","170","","","","","","1","0.9595327334090987","","","","","","",""
"2025-12-13 03:52:26","1.3min","d47f12c3528d4cd193030718c98008b6","chill-owl-867","LOCAL","src/main.py","francoramirez","FINISHED","","","0.6285714285714286","entropy","breast_cancer","0.4105670163435935","8.002314651923099","1.7874191668790844","1.7874191668790844","1.0080464981038788","","5","","200","30","20","455","1.0245074903900662","72f239ab","1","0.9763624800825129","0.9763624800825129","1.8905751705169678","0.9621949407995048","1","1","1","1"
"2025-12-13 03:52:20","5.3s","57602e1fd77b48d695d853ed6c13c024","optuna_baseline","LOCAL","src/main.py","francoramirez","FINISHED","","20","","gini","","","","","","","","10","optuna_only","90","","","","","","0","0.954966669534128","","","","","","",""
"2025-12-13 03:51:05","1.3min","08b75a858fb54316a8df60a43c01dc6f","overjoyed-slug-911","LOCAL","src/main.py","francoramirez","FINISHED","1","","0.6285714285714286","","breast_cancer","0.4105670163435935","8.002314651923099","1.7874191668790844","1.7874191668790844","1.0080464981038788","rbf","","","","30","20","455","1.0245074903900662","dcafc1a7","0","0.971211841672762","0.971211841672762","2.6375551223754883","0.9572685497971873","1","1","1","1"
"2025-12-13 03:47:33","3.7s","b42bd70d6e994d59bc08de635a7c8234","optuna_baseline","LOCAL","src/main.py","francoramirez","FINISHED","","20","","entropy","","","","","","","","29","optuna_only","73","","","","","","39","0.9501974341821086","","","","","","",""
"2025-12-13 03:46:54","38.8s","38ad3fea03e0452ebd04fc154a257215","flawless-fawn-394","LOCAL","src/main.py","francoramirez","FINISHED","0.1","","0.3416666666666667","","iris","0.6918444411071927","'-0.7708447244192691","0.06878883473108087","0.06878883473108087","1.0045738465668368","linear","","","","4","20","120","nan","668e137d","39","0.966680950665625","0.966680950665625","0.35465312004089355","0.9584731091244502","1","1","1","1"
"2025-12-13 03:46:49","4.4s","48e86087c8fc4e66b0db7350040c6e14","optuna_baseline","LOCAL","src/main.py","francoramirez","FINISHED","","20","","entropy","","","","","","","","27","optuna_only","195","","","","","","38","0.9498311338158082","","","","","","",""
"2025-12-13 03:46:12","37.8s","722c67fc41d044fb825ec38beea96b99","bustling-bird-375","LOCAL","src/main.py","francoramirez","FINISHED","0.1","","0.3416666666666667","","iris","0.6918444411071927","'-0.7708447244192691","0.06878883473108087","0.06878883473108087","1.0045738465668368","linear","","","","4","20","120","nan","2320e460","38","0.966680950665625","0.966680950665625","0.08461380004882812","0.9664335664335664","1","1","1","1"
"2025-12-13 03:46:08","3.4s","66114b2641764333b1e393b16c1f957f","optuna_baseline","LOCAL","src/main.py","francoramirez","FINISHED","","20","","gini","","","","","","","","24","optuna_only","92","","","","","","37","0.9583368809422449","","","","","","",""
"2025-12-13 03:45:32","36.4s","3e5ddef4ac6843c88a18d077e67281d5","wise-calf-957","LOCAL","src/main.py","francoramirez","FINISHED","0.09612467606517607","","0.3416666666666667","","iris","0.6918444411071927","'-0.7708447244192691","0.06878883473108087","0.06878883473108087","1.0045738465668368","linear","","","","4","20","120","nan","d9568bb6","37","0.9749340144742443","0.9749340144742443","0.08214092254638672","0.9664335664335664","1","1","1","1"
"2025-12-13 03:45:27","4.3s","29d2ec81ec1f47c0ab5802b49ae89477","optuna_baseline","LOCAL","src/main.py","francoramirez","FINISHED","","20","","gini","","","","","","","","20","optuna_only","160","","","","","","36","0.9583368809422449","","","","","","",""
"2025-12-13 03:44:50","37.4s","76f2b57a66a24c5eb5eef63005baf58d","magnificent-bee-21","LOCAL","src/main.py","francoramirez","FINISHED","0.1","","0.3416666666666667","","iris","0.6918444411071927","'-0.7708447244192691","0.06878883473108087","0.06878883473108087","1.0045738465668368","linear","","","","4","20","120","nan","c4a69abe","36","0.966680950665625","0.966680950665625","0.08217191696166992","0.9664335664335664","1","1","1","1"
"2025-12-13 03:44:46","3.8s","039bdb823cb4435eafe18270a09d888b","optuna_baseline","LOCAL","src/main.py","francoramirez","FINISHED","","20","","entropy","","","","","","","","13","optuna_only","119","","","","","","35","0.9583368809422449","","","","","","",""
"2025-12-13 03:44:09","37.3s","b1189a1a519f467c86140bc302f92b1b","treasured-gnat-768","LOCAL","src/main.py","francoramirez","FINISHED","0.1","","0.3416666666666667","","iris","0.6918444411071927","'-0.7708447244192691","0.06878883473108087","0.06878883473108087","1.0045738465668368","linear","","","","4","20","120","nan","9de80580","35","0.966680950665625","0.966680950665625","0.08156108856201172","0.9664335664335664","1","1","1","1"
"2025-12-13 03:44:05","4.3s","4eeadc1c81c8456aaf8f892483fc639b","optuna_baseline","LOCAL","src/main.py","francoramirez","FINISHED","","20","","gini","","","","","","","","11","optuna_only","198","","","","","","34","0.9583368809422449","","","","","","",""
"2025-12-13 03:43:29","35.8s","3a6e6c4c96c14dd294864cf11f740390","stylish-goose-599","LOCAL","src/main.py","francoramirez","FINISHED","0.1","","0.3416666666666667","","iris","0.6918444411071927","'-0.7708447244192691","0.06878883473108087","0.06878883473108087","1.0045738465668368","linear","","","","4","20","120","nan","acedc7c9","34","0.966680950665625","0.966680950665625","0.08212399482727051","0.9664335664335664","1","1","1","1"
"2025-12-13 03:43:24","4.4s","52856341b7ea44ef972f2e872287a770","optuna_baseline","LOCAL","src/main.py","francoramirez","FINISHED","","20","","entropy","","","","","","","","9","optuna_only","181","","","","","","33","0.9497007845283708","","","","","","",""
"2025-12-13 03:42:48","36.9s","23488a05d98b40378d5b7448657eb8b7","useful-croc-647","LOCAL","src/main.py","francoramirez","FINISHED","0.09678285388783896","","0.3416666666666667","","iris","0.6918444411071927","'-0.7708447244192691","0.06878883473108087","0.06878883473108087","1.0045738465668368","linear","","","","4","20","120","nan","4e0ffa2e","33","0.9749340144742443","0.9749340144742443","0.09516310691833496","0.9664335664335664","1","1","1","1"
"2025-12-13 03:42:44","3.3s","0b40313fea9d47bbb26631dd2509021a","optuna_baseline","LOCAL","src/main.py","francoramirez","FINISHED","","20","","entropy","","","","","","","","26","optuna_only","74","","","","","","32","0.9583368809422449","","","","","","",""
"2025-12-13 03:42:05","38.8s","dc6abe656cbe4a908e325af1fb391491","bittersweet-wolf-218","LOCAL","src/main.py","francoramirez","FINISHED","0.1","","0.3416666666666667","","iris","0.6918444411071927","'-0.7708447244192691","0.06878883473108087","0.06878883473108087","1.0045738465668368","linear","","","","4","20","120","nan","01f7a854","32","0.966680950665625","0.966680950665625","0.052622079849243164","0.966680950665625","1","1","1","1"
"2025-12-13 03:42:02","3.0s","89c695be440c457d9a3bddcd69a967c7","optuna_baseline","LOCAL","src/main.py","francoramirez","FINISHED","","20","","gini","","","","","","","","8","optuna_only","81","","","","","","31","0.966896551724138","","","","","","",""
"2025-12-13 03:41:25","37.6s","ff7fe5a8e7484010baf6322b03d0f1cc","adorable-lark-115","LOCAL","src/main.py","francoramirez","FINISHED","0.1","","0.3416666666666667","","iris","0.6918444411071927","'-0.7708447244192691","0.06878883473108087","0.06878883473108087","1.0045738465668368","linear","","","","4","20","120","nan","86208c69","31","0.966680950665625","0.966680950665625","0.3663802146911621","0.966680950665625","1","1","1","1"
"2025-12-13 03:41:22","3.3s","fb513950887f472a9642864df21df21a","optuna_baseline","LOCAL","src/main.py","francoramirez","FINISHED","","20","","entropy","","","","","","","","30","optuna_only","79","","","","","","30","0.9583368809422449","","","","","","",""
"2025-12-13 03:40:44","37.5s","8cd0e3bb717749bea47e031513a05e99","worried-auk-636","LOCAL","src/main.py","francoramirez","FINISHED","0.1","","0.3416666666666667","","iris","0.6918444411071927","'-0.7708447244192691","0.06878883473108087","0.06878883473108087","1.0045738465668368","linear","","","","4","20","120","nan","09da6db5","30","0.966680950665625","0.966680950665625","0.05045485496520996","0.966680950665625","1","1","1","1"
